4251;18/12/2016;5:23;Culinária;120;35.9;2;1100;venda Rapida
4252;4/4/2017;13:10;Esporte;132;15.0;2;2200;dia das Maes
4253;22/6/2014;12:13;Infantil;99;22.44;2;3300;Dia dos Namorados
4254;7/4/2015;10:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4255;10/12/2016;1:4;Viagem;82;35.9;1;5500;Copa do Mundo
4256;26/10/2017;18:47;Culinária;120;35.9;2;1100;venda Rapida
4257;2/6/2014;11:10;Esporte;132;15.0;2;2200;dia das Maes
4258;10/2/2015;15:35;Infantil;99;22.44;2;3300;Dia dos Namorados
4259;26/11/2016;6:46;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4260;5/4/2017;17:30;Viagem;82;35.9;1;5500;Copa do Mundo
4261;12/5/2014;7:33;Culinária;120;35.9;2;1100;venda Rapida
4262;21/12/2015;3:59;Esporte;132;15.0;2;2200;dia das Maes
4263;3/1/2016;14:15;Infantil;99;22.44;2;3300;Dia dos Namorados
4264;7/12/2017;3:25;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4265;28/5/2014;11:27;Viagem;82;35.9;1;5500;Copa do Mundo
4266;21/7/2015;13:14;Culinária;120;35.9;2;1100;venda Rapida
4267;20/1/2016;16:23;Esporte;132;15.0;2;2200;dia das Maes
4268;27/2/2017;14:51;Infantil;99;22.44;2;3300;Dia dos Namorados
4269;18/4/2014;2:50;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4270;21/6/2015;16:45;Viagem;82;35.9;1;5500;Copa do Mundo
4271;8/9/2016;5:22;Culinária;120;35.9;2;1100;venda Rapida
4272;21/2/2017;2:3;Esporte;132;15.0;2;2200;dia das Maes
4273;28/6/2014;17:45;Infantil;99;22.44;2;3300;Dia dos Namorados
4274;11/9/2015;12:30;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4275;19/8/2016;6:47;Viagem;82;35.9;1;5500;Copa do Mundo
4276;4/9/2017;5:6;Culinária;120;35.9;2;1100;venda Rapida
4277;23/9/2014;16:41;Esporte;132;15.0;2;2200;dia das Maes
4278;11/1/2015;18:52;Infantil;99;22.44;2;3300;Dia dos Namorados
4279;12/8/2016;10:13;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4280;4/7/2017;18:2;Viagem;82;35.9;1;5500;Copa do Mundo
4281;9/1/2014;10:7;Culinária;120;35.9;2;1100;venda Rapida
4282;6/9/2015;15:29;Esporte;132;15.0;2;2200;dia das Maes
4283;23/3/2016;7:55;Infantil;99;22.44;2;3300;Dia dos Namorados
4284;7/4/2017;17:15;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4285;2/1/2014;10:59;Viagem;82;35.9;1;5500;Copa do Mundo
4286;10/7/2015;17:55;Culinária;120;35.9;2;1100;venda Rapida
4287;8/7/2016;9:49;Esporte;132;15.0;2;2200;dia das Maes
4288;13/11/2017;15:6;Infantil;99;22.44;2;3300;Dia dos Namorados
4289;6/3/2014;1:33;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4290;3/10/2015;7:23;Viagem;82;35.9;1;5500;Copa do Mundo
4291;24/9/2016;1:40;Culinária;120;35.9;2;1100;venda Rapida
4292;21/9/2017;13:36;Esporte;132;15.0;2;2200;dia das Maes
4293;12/2/2014;17:45;Infantil;99;22.44;2;3300;Dia dos Namorados
4294;1/9/2015;4:46;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4295;18/5/2016;6:50;Viagem;82;35.9;1;5500;Copa do Mundo
4296;3/1/2017;11:24;Culinária;120;35.9;2;1100;venda Rapida
4297;1/11/2014;12:3;Esporte;132;15.0;2;2200;dia das Maes
4298;21/7/2015;2:12;Infantil;99;22.44;2;3300;Dia dos Namorados
4299;6/2/2016;17:48;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4300;28/2/2017;4:46;Viagem;82;35.9;1;5500;Copa do Mundo
4301;20/4/2014;3:23;Culinária;120;35.9;2;1100;venda Rapida
4302;7/12/2015;12:4;Esporte;132;15.0;2;2200;dia das Maes
4303;27/6/2016;3:8;Infantil;99;22.44;2;3300;Dia dos Namorados
4304;8/9/2017;14:35;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4305;22/7/2014;14:4;Viagem;82;35.9;1;5500;Copa do Mundo
4306;2/12/2015;18:21;Culinária;120;35.9;2;1100;venda Rapida
4307;28/12/2016;10:49;Esporte;132;15.0;2;2200;dia das Maes
4308;4/10/2017;4:29;Infantil;99;22.44;2;3300;Dia dos Namorados
4309;23/2/2014;1:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4310;20/5/2015;7:4;Viagem;82;35.9;1;5500;Copa do Mundo
4311;19/8/2016;14:44;Culinária;120;35.9;2;1100;venda Rapida
4312;18/12/2017;3:20;Esporte;132;15.0;2;2200;dia das Maes
4313;28/12/2014;4:49;Infantil;99;22.44;2;3300;Dia dos Namorados
4314;26/5/2015;2:56;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4315;12/10/2016;17:27;Viagem;82;35.9;1;5500;Copa do Mundo
4316;27/1/2017;11:42;Culinária;120;35.9;2;1100;venda Rapida
4317;8/12/2014;9:59;Esporte;132;15.0;2;2200;dia das Maes
4318;22/11/2015;6:14;Infantil;99;22.44;2;3300;Dia dos Namorados
4319;25/6/2016;8:50;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4320;20/7/2017;6:53;Viagem;82;35.9;1;5500;Copa do Mundo
4321;3/1/2014;14:11;Culinária;120;35.9;2;1100;venda Rapida
4322;6/3/2015;5:49;Esporte;132;15.0;2;2200;dia das Maes
4323;25/11/2016;3:38;Infantil;99;22.44;2;3300;Dia dos Namorados
4324;13/7/2017;4:18;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4325;23/4/2014;10:33;Viagem;82;35.9;1;5500;Copa do Mundo
4326;10/6/2015;7:45;Culinária;120;35.9;2;1100;venda Rapida
4327;27/7/2016;17:2;Esporte;132;15.0;2;2200;dia das Maes
4328;15/6/2017;18:18;Infantil;99;22.44;2;3300;Dia dos Namorados
4329;17/11/2014;16:24;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4330;21/10/2015;6:15;Viagem;82;35.9;1;5500;Copa do Mundo
4331;14/6/2016;16:56;Culinária;120;35.9;2;1100;venda Rapida
4332;8/3/2017;2:8;Esporte;132;15.0;2;2200;dia das Maes
4333;3/7/2014;9:6;Infantil;99;22.44;2;3300;Dia dos Namorados
4334;21/11/2015;15:31;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4335;17/6/2016;6:6;Viagem;82;35.9;1;5500;Copa do Mundo
4336;2/7/2017;2:44;Culinária;120;35.9;2;1100;venda Rapida
4337;3/6/2014;10:12;Esporte;132;15.0;2;2200;dia das Maes
4338;18/3/2015;9:51;Infantil;99;22.44;2;3300;Dia dos Namorados
4339;8/7/2016;1:32;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4340;4/12/2017;17:8;Viagem;82;35.9;1;5500;Copa do Mundo
4341;1/1/2014;18:30;Culinária;120;35.9;2;1100;venda Rapida
4342;5/7/2015;3:18;Esporte;132;15.0;2;2200;dia das Maes
4343;14/5/2016;11:18;Infantil;99;22.44;2;3300;Dia dos Namorados
4344;1/9/2017;2:21;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4345;19/3/2014;2:47;Viagem;82;35.9;1;5500;Copa do Mundo
4346;21/8/2015;7:32;Culinária;120;35.9;2;1100;venda Rapida
4347;4/6/2016;2:5;Esporte;132;15.0;2;2200;dia das Maes
4348;6/5/2017;1:41;Infantil;99;22.44;2;3300;Dia dos Namorados
4349;2/9/2014;15:5;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4350;4/1/2015;4:39;Viagem;82;35.9;1;5500;Copa do Mundo
4351;12/7/2016;14:44;Culinária;120;35.9;2;1100;venda Rapida
4352;17/5/2017;10:3;Esporte;132;15.0;2;2200;dia das Maes
4353;8/8/2014;4:21;Infantil;99;22.44;2;3300;Dia dos Namorados
4354;20/1/2015;6:15;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4355;3/2/2016;8:9;Viagem;82;35.9;1;5500;Copa do Mundo
4356;6/4/2017;1:19;Culinária;120;35.9;2;1100;venda Rapida
4357;11/9/2014;16:42;Esporte;132;15.0;2;2200;dia das Maes
4358;1/6/2015;1:36;Infantil;99;22.44;2;3300;Dia dos Namorados
4359;26/12/2016;17:14;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4360;13/11/2017;9:15;Viagem;82;35.9;1;5500;Copa do Mundo
4361;8/10/2014;12:50;Culinária;120;35.9;2;1100;venda Rapida
4362;14/7/2015;10:55;Esporte;132;15.0;2;2200;dia das Maes
4363;21/7/2016;9:54;Infantil;99;22.44;2;3300;Dia dos Namorados
4364;27/7/2017;8:4;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4365;28/8/2014;8:52;Viagem;82;35.9;1;5500;Copa do Mundo
4366;6/12/2015;4:39;Culinária;120;35.9;2;1100;venda Rapida
4367;14/11/2016;1:37;Esporte;132;15.0;2;2200;dia das Maes
4368;7/1/2017;15:23;Infantil;99;22.44;2;3300;Dia dos Namorados
4369;17/2/2014;14:50;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4370;26/2/2015;8:57;Viagem;82;35.9;1;5500;Copa do Mundo
4371;7/3/2016;6:31;Culinária;120;35.9;2;1100;venda Rapida
4372;20/5/2017;12:4;Esporte;132;15.0;2;2200;dia das Maes
4373;13/12/2014;2:18;Infantil;99;22.44;2;3300;Dia dos Namorados
4374;22/6/2015;10:32;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4375;2/12/2016;3:29;Viagem;82;35.9;1;5500;Copa do Mundo
4376;23/12/2017;10:15;Culinária;120;35.9;2;1100;venda Rapida
4377;20/9/2014;6:28;Esporte;132;15.0;2;2200;dia das Maes
4378;27/2/2015;16:4;Infantil;99;22.44;2;3300;Dia dos Namorados
4379;1/3/2016;15:54;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4380;5/5/2017;13:55;Viagem;82;35.9;1;5500;Copa do Mundo
4381;28/2/2014;3:39;Culinária;120;35.9;2;1100;venda Rapida
4382;13/4/2015;13:43;Esporte;132;15.0;2;2200;dia das Maes
4383;18/10/2016;15:21;Infantil;99;22.44;2;3300;Dia dos Namorados
4384;10/11/2017;10:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4385;5/12/2014;9:6;Viagem;82;35.9;1;5500;Copa do Mundo
4386;23/11/2015;1:51;Culinária;120;35.9;2;1100;venda Rapida
4387;19/9/2016;8:18;Esporte;132;15.0;2;2200;dia das Maes
4388;9/5/2017;5:12;Infantil;99;22.44;2;3300;Dia dos Namorados
4389;17/10/2014;9:39;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4390;11/3/2015;6:3;Viagem;82;35.9;1;5500;Copa do Mundo
4391;12/10/2016;18:41;Culinária;120;35.9;2;1100;venda Rapida
4392;9/4/2017;4:34;Esporte;132;15.0;2;2200;dia das Maes
4393;5/8/2014;3:17;Infantil;99;22.44;2;3300;Dia dos Namorados
4394;7/5/2015;11:7;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4395;27/4/2016;12:36;Viagem;82;35.9;1;5500;Copa do Mundo
4396;20/11/2017;3:43;Culinária;120;35.9;2;1100;venda Rapida
4397;11/8/2014;2:48;Esporte;132;15.0;2;2200;dia das Maes
4398;14/9/2015;2:31;Infantil;99;22.44;2;3300;Dia dos Namorados
4399;2/10/2016;9:19;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4400;24/10/2017;2:39;Viagem;82;35.9;1;5500;Copa do Mundo
4401;15/10/2014;14:51;Culinária;120;35.9;2;1100;venda Rapida
4402;17/5/2015;15:51;Esporte;132;15.0;2;2200;dia das Maes
4403;20/2/2016;8:15;Infantil;99;22.44;2;3300;Dia dos Namorados
4404;4/9/2017;18:1;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4405;8/6/2014;4:4;Viagem;82;35.9;1;5500;Copa do Mundo
4406;23/2/2015;16:50;Culinária;120;35.9;2;1100;venda Rapida
4407;15/2/2016;8:4;Esporte;132;15.0;2;2200;dia das Maes
4408;5/1/2017;8:29;Infantil;99;22.44;2;3300;Dia dos Namorados
4409;4/9/2014;15:34;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4410;15/10/2015;12:16;Viagem;82;35.9;1;5500;Copa do Mundo
4411;19/4/2016;1:30;Culinária;120;35.9;2;1100;venda Rapida
4412;24/5/2017;1:33;Esporte;132;15.0;2;2200;dia das Maes
4413;22/10/2014;10:2;Infantil;99;22.44;2;3300;Dia dos Namorados
4414;21/2/2015;4:28;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4415;15/1/2016;14:52;Viagem;82;35.9;1;5500;Copa do Mundo
4416;5/1/2017;4:29;Culinária;120;35.9;2;1100;venda Rapida
4417;10/10/2014;9:12;Esporte;132;15.0;2;2200;dia das Maes
4418;24/4/2015;10:52;Infantil;99;22.44;2;3300;Dia dos Namorados
4419;20/11/2016;11:27;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4420;24/4/2017;3:32;Viagem;82;35.9;1;5500;Copa do Mundo
4421;19/3/2014;9:42;Culinária;120;35.9;2;1100;venda Rapida
4422;9/7/2015;15:25;Esporte;132;15.0;2;2200;dia das Maes
4423;24/5/2016;2:47;Infantil;99;22.44;2;3300;Dia dos Namorados
4424;11/2/2017;10:16;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4425;12/3/2014;2:35;Viagem;82;35.9;1;5500;Copa do Mundo
4426;24/7/2015;4:26;Culinária;120;35.9;2;1100;venda Rapida
4427;13/7/2016;12:34;Esporte;132;15.0;2;2200;dia das Maes
4428;28/7/2017;14:24;Infantil;99;22.44;2;3300;Dia dos Namorados
4429;9/9/2014;13:39;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4430;8/3/2015;18:35;Viagem;82;35.9;1;5500;Copa do Mundo
4431;5/4/2016;17:10;Culinária;120;35.9;2;1100;venda Rapida
4432;25/4/2017;4:28;Esporte;132;15.0;2;2200;dia das Maes
4433;10/10/2014;18:4;Infantil;99;22.44;2;3300;Dia dos Namorados
4434;16/5/2015;12:46;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4435;14/10/2016;1:25;Viagem;82;35.9;1;5500;Copa do Mundo
4436;18/1/2017;7:41;Culinária;120;35.9;2;1100;venda Rapida
4437;27/1/2014;16:18;Esporte;132;15.0;2;2200;dia das Maes
4438;27/4/2015;1:45;Infantil;99;22.44;2;3300;Dia dos Namorados
4439;18/12/2016;12:31;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4440;3/6/2017;15:11;Viagem;82;35.9;1;5500;Copa do Mundo
4441;16/6/2014;10:24;Culinária;120;35.9;2;1100;venda Rapida
4442;16/2/2015;3:44;Esporte;132;15.0;2;2200;dia das Maes
4443;9/10/2016;10:4;Infantil;99;22.44;2;3300;Dia dos Namorados
4444;4/2/2017;3:58;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4445;19/9/2014;16:48;Viagem;82;35.9;1;5500;Copa do Mundo
4446;4/10/2015;9:39;Culinária;120;35.9;2;1100;venda Rapida
4447;19/7/2016;8:19;Esporte;132;15.0;2;2200;dia das Maes
4448;16/2/2017;7:3;Infantil;99;22.44;2;3300;Dia dos Namorados
4449;23/5/2014;18:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4450;10/4/2015;1:22;Viagem;82;35.9;1;5500;Copa do Mundo
4451;12/5/2016;2:39;Culinária;120;35.9;2;1100;venda Rapida
4452;8/3/2017;2:57;Esporte;132;15.0;2;2200;dia das Maes
4453;7/1/2014;14:45;Infantil;99;22.44;2;3300;Dia dos Namorados
4454;20/12/2015;12:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4455;17/5/2016;14:9;Viagem;82;35.9;1;5500;Copa do Mundo
4456;1/4/2017;2:55;Culinária;120;35.9;2;1100;venda Rapida
4457;2/1/2014;1:54;Esporte;132;15.0;2;2200;dia das Maes
4458;12/6/2015;8:43;Infantil;99;22.44;2;3300;Dia dos Namorados
4459;2/10/2016;1:34;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4460;12/2/2017;16:40;Viagem;82;35.9;1;5500;Copa do Mundo
4461;24/1/2014;17:16;Culinária;120;35.9;2;1100;venda Rapida
4462;18/12/2015;16:14;Esporte;132;15.0;2;2200;dia das Maes
4463;5/4/2016;7:37;Infantil;99;22.44;2;3300;Dia dos Namorados
4464;12/10/2017;18:56;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4465;24/9/2014;8:35;Viagem;82;35.9;1;5500;Copa do Mundo
4466;8/5/2015;4:10;Culinária;120;35.9;2;1100;venda Rapida
4467;7/1/2016;6:56;Esporte;132;15.0;2;2200;dia das Maes
4468;18/11/2017;11:20;Infantil;99;22.44;2;3300;Dia dos Namorados
4469;9/7/2014;7:16;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4470;9/10/2015;14:48;Viagem;82;35.9;1;5500;Copa do Mundo
4471;9/12/2016;8:2;Culinária;120;35.9;2;1100;venda Rapida
4472;12/7/2017;16:42;Esporte;132;15.0;2;2200;dia das Maes
4473;14/12/2014;10:41;Infantil;99;22.44;2;3300;Dia dos Namorados
4474;20/4/2015;17:44;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4475;1/12/2016;1:24;Viagem;82;35.9;1;5500;Copa do Mundo
4476;9/5/2017;3:31;Culinária;120;35.9;2;1100;venda Rapida
4477;2/2/2014;17:55;Esporte;132;15.0;2;2200;dia das Maes
4478;14/3/2015;9:23;Infantil;99;22.44;2;3300;Dia dos Namorados
4479;28/1/2016;8:20;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4480;8/7/2017;18:33;Viagem;82;35.9;1;5500;Copa do Mundo
4481;14/11/2014;16:43;Culinária;120;35.9;2;1100;venda Rapida
4482;3/6/2015;3:20;Esporte;132;15.0;2;2200;dia das Maes
4483;7/1/2016;7:17;Infantil;99;22.44;2;3300;Dia dos Namorados
4484;9/1/2017;5:32;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4485;21/12/2014;11:28;Viagem;82;35.9;1;5500;Copa do Mundo
4486;13/1/2015;1:37;Culinária;120;35.9;2;1100;venda Rapida
4487;20/9/2016;4:38;Esporte;132;15.0;2;2200;dia das Maes
4488;21/12/2017;8:26;Infantil;99;22.44;2;3300;Dia dos Namorados
4489;21/11/2014;17:43;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4490;4/7/2015;6:14;Viagem;82;35.9;1;5500;Copa do Mundo
4491;6/5/2016;18:30;Culinária;120;35.9;2;1100;venda Rapida
4492;15/8/2017;18:15;Esporte;132;15.0;2;2200;dia das Maes
4493;12/5/2014;18:59;Infantil;99;22.44;2;3300;Dia dos Namorados
4494;9/5/2015;8:41;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4495;24/9/2016;6:50;Viagem;82;35.9;1;5500;Copa do Mundo
4496;20/6/2017;14:23;Culinária;120;35.9;2;1100;venda Rapida
4497;3/1/2014;15:6;Esporte;132;15.0;2;2200;dia das Maes
4498;1/10/2015;12:56;Infantil;99;22.44;2;3300;Dia dos Namorados
4499;27/6/2016;1:5;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4500;6/9/2017;1:34;Viagem;82;35.9;1;5500;Copa do Mundo
4501;3/9/2014;2:59;Culinária;120;35.9;2;1100;venda Rapida
4502;26/5/2015;5:26;Esporte;132;15.0;2;2200;dia das Maes
4503;25/5/2016;2:50;Infantil;99;22.44;2;3300;Dia dos Namorados
4504;2/4/2017;14:20;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4505;5/12/2014;16:18;Viagem;82;35.9;1;5500;Copa do Mundo
4506;3/11/2015;11:59;Culinária;120;35.9;2;1100;venda Rapida
4507;11/11/2016;18:11;Esporte;132;15.0;2;2200;dia das Maes
4508;3/5/2017;10:25;Infantil;99;22.44;2;3300;Dia dos Namorados
4509;18/8/2014;8:3;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4510;23/4/2015;3:20;Viagem;82;35.9;1;5500;Copa do Mundo
4511;24/4/2016;7:49;Culinária;120;35.9;2;1100;venda Rapida
4512;17/10/2017;16:36;Esporte;132;15.0;2;2200;dia das Maes
4513;15/1/2014;1:12;Infantil;99;22.44;2;3300;Dia dos Namorados
4514;6/6/2015;7:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4515;5/7/2016;12:7;Viagem;82;35.9;1;5500;Copa do Mundo
4516;14/11/2017;6:6;Culinária;120;35.9;2;1100;venda Rapida
4517;1/1/2014;7:16;Esporte;132;15.0;2;2200;dia das Maes
4518;4/4/2015;13:17;Infantil;99;22.44;2;3300;Dia dos Namorados
4519;22/5/2016;15:31;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4520;5/10/2017;5:24;Viagem;82;35.9;1;5500;Copa do Mundo
4521;13/3/2014;5:6;Culinária;120;35.9;2;1100;venda Rapida
4522;28/12/2015;13:38;Esporte;132;15.0;2;2200;dia das Maes
4523;23/9/2016;17:20;Infantil;99;22.44;2;3300;Dia dos Namorados
4524;12/10/2017;9:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4525;20/12/2014;12:19;Viagem;82;35.9;1;5500;Copa do Mundo
4526;10/2/2015;13:44;Culinária;120;35.9;2;1100;venda Rapida
4527;8/11/2016;12:55;Esporte;132;15.0;2;2200;dia das Maes
4528;7/12/2017;13:41;Infantil;99;22.44;2;3300;Dia dos Namorados
4529;15/10/2014;13:25;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4530;24/2/2015;10:14;Viagem;82;35.9;1;5500;Copa do Mundo
4531;13/9/2016;2:16;Culinária;120;35.9;2;1100;venda Rapida
4532;12/6/2017;10:40;Esporte;132;15.0;2;2200;dia das Maes
4533;3/8/2014;14:2;Infantil;99;22.44;2;3300;Dia dos Namorados
4534;6/3/2015;3:48;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4535;1/12/2016;5:41;Viagem;82;35.9;1;5500;Copa do Mundo
4536;6/1/2017;18:11;Culinária;120;35.9;2;1100;venda Rapida
4537;24/10/2014;13:43;Esporte;132;15.0;2;2200;dia das Maes
4538;9/3/2015;18:8;Infantil;99;22.44;2;3300;Dia dos Namorados
4539;7/2/2016;7:19;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4540;4/12/2017;14:5;Viagem;82;35.9;1;5500;Copa do Mundo
4541;10/2/2014;8:3;Culinária;120;35.9;2;1100;venda Rapida
4542;11/1/2015;3:17;Esporte;132;15.0;2;2200;dia das Maes
4543;16/6/2016;2:38;Infantil;99;22.44;2;3300;Dia dos Namorados
4544;20/3/2017;1:57;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4545;1/3/2014;11:12;Viagem;82;35.9;1;5500;Copa do Mundo
4546;5/10/2015;10:6;Culinária;120;35.9;2;1100;venda Rapida
4547;19/3/2016;5:26;Esporte;132;15.0;2;2200;dia das Maes
4548;1/5/2017;7:3;Infantil;99;22.44;2;3300;Dia dos Namorados
4549;16/9/2014;4:47;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4550;12/11/2015;17:11;Viagem;82;35.9;1;5500;Copa do Mundo
4551;8/9/2016;15:14;Culinária;120;35.9;2;1100;venda Rapida
4552;16/1/2017;1:27;Esporte;132;15.0;2;2200;dia das Maes
4553;8/10/2014;17:52;Infantil;99;22.44;2;3300;Dia dos Namorados
4554;2/11/2015;11:23;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4555;28/8/2016;17:23;Viagem;82;35.9;1;5500;Copa do Mundo
4556;6/11/2017;14:13;Culinária;120;35.9;2;1100;venda Rapida
4557;20/6/2014;8:18;Esporte;132;15.0;2;2200;dia das Maes
4558;9/1/2015;6:25;Infantil;99;22.44;2;3300;Dia dos Namorados
4559;19/11/2016;16:26;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4560;28/3/2017;5:16;Viagem;82;35.9;1;5500;Copa do Mundo
4561;10/12/2014;4:25;Culinária;120;35.9;2;1100;venda Rapida
4562;10/6/2015;2:33;Esporte;132;15.0;2;2200;dia das Maes
4563;15/6/2016;12:51;Infantil;99;22.44;2;3300;Dia dos Namorados
4564;9/5/2017;10:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4565;11/11/2014;14:54;Viagem;82;35.9;1;5500;Copa do Mundo
4566;15/8/2015;11:12;Culinária;120;35.9;2;1100;venda Rapida
4567;10/10/2016;8:8;Esporte;132;15.0;2;2200;dia das Maes
4568;14/9/2017;3:35;Infantil;99;22.44;2;3300;Dia dos Namorados
4569;8/5/2014;15:16;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4570;11/2/2015;17:17;Viagem;82;35.9;1;5500;Copa do Mundo
4571;17/6/2016;5:33;Culinária;120;35.9;2;1100;venda Rapida
4572;13/2/2017;16:27;Esporte;132;15.0;2;2200;dia das Maes
4573;8/10/2014;3:32;Infantil;99;22.44;2;3300;Dia dos Namorados
4574;10/7/2015;12:54;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4575;12/11/2016;15:9;Viagem;82;35.9;1;5500;Copa do Mundo
4576;21/9/2017;16:44;Culinária;120;35.9;2;1100;venda Rapida
4577;5/9/2014;9:48;Esporte;132;15.0;2;2200;dia das Maes
4578;12/1/2015;7:54;Infantil;99;22.44;2;3300;Dia dos Namorados
4579;7/5/2016;17:24;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4580;1/4/2017;13:45;Viagem;82;35.9;1;5500;Copa do Mundo
4581;2/11/2014;2:18;Culinária;120;35.9;2;1100;venda Rapida
4582;16/7/2015;6:13;Esporte;132;15.0;2;2200;dia das Maes
4583;4/8/2016;4:46;Infantil;99;22.44;2;3300;Dia dos Namorados
4584;22/7/2017;14:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4585;19/10/2014;14:51;Viagem;82;35.9;1;5500;Copa do Mundo
4586;28/10/2015;10:13;Culinária;120;35.9;2;1100;venda Rapida
4587;27/8/2016;11:25;Esporte;132;15.0;2;2200;dia das Maes
4588;11/5/2017;15:33;Infantil;99;22.44;2;3300;Dia dos Namorados
4589;12/7/2014;16:26;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4590;9/6/2015;6:15;Viagem;82;35.9;1;5500;Copa do Mundo
4591;23/2/2016;5:36;Culinária;120;35.9;2;1100;venda Rapida
4592;14/5/2017;1:7;Esporte;132;15.0;2;2200;dia das Maes
4593;18/2/2014;15:53;Infantil;99;22.44;2;3300;Dia dos Namorados
4594;18/4/2015;6:45;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4595;13/2/2016;5:16;Viagem;82;35.9;1;5500;Copa do Mundo
4596;14/6/2017;10:44;Culinária;120;35.9;2;1100;venda Rapida
4597;26/6/2014;10:19;Esporte;132;15.0;2;2200;dia das Maes
4598;20/11/2015;5:5;Infantil;99;22.44;2;3300;Dia dos Namorados
4599;20/11/2016;17:58;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4600;20/5/2017;18:35;Viagem;82;35.9;1;5500;Copa do Mundo
4601;7/4/2014;12:10;Culinária;120;35.9;2;1100;venda Rapida
4602;15/11/2015;7:1;Esporte;132;15.0;2;2200;dia das Maes
4603;15/5/2016;15:6;Infantil;99;22.44;2;3300;Dia dos Namorados
4604;3/1/2017;11:8;Moda;102;22.5;1;4400;Dia Internacional das mulheres
4605;6/10/2014;8:45;Viagem;82;35.9;1;5500;Copa do Mundo
4606;8/12/2015;17:2;Culinária;120;35.9;2;1100;venda Rapida
4607;17/5/2016;3:51;Esporte;132;15.0;2;2200;dia das Maes
4608;21/10/2017;2:43;Infantil;99;22.44;2;3300;Dia dos Namorados
